PERMNO,date,TICKER,COMNAM,PERMCO,PRC,RET,CFACPR,RETX,sprtrn
12490,20001103,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,100.12500,-0.017781,1,-0.017781,-0.001141
12490,20001106,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,100.31250,0.001873,1,0.001873,0.003855
12490,20001107,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,102.31250,0.019938,1,0.019938,-0.000223
12490,20001108,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,100.00000,-0.021332,1,-0.022602,-0.015777
12490,20001109,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,99.43750,-0.005625,1,-0.005625,-0.006486
12490,20001110,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,93.00000,-0.064739,1,-0.064739,-0.024398
12490,20001113,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,97.43750,0.047715,1,0.047715,-0.010776
12490,20001114,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,99.50000,0.021167,1,0.021167,0.023452
12490,20001115,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,99.37500,-0.001256,1,-0.001256,0.004960
12490,20001116,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,98.25000,-0.011321,1,-0.011321,-0.012584
12490,20001117,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,101.93750,0.037532,1,0.037532,-0.003352
12490,20001120,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,103.25000,0.012876,1,0.012876,-0.018352
12490,20001121,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,98.50000,-0.046005,1,-0.046005,0.003523
12490,20001122,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,98.50000,0.000000,1,0.000000,-0.018548
12490,20001124,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,99.93750,0.014594,1,0.014594,0.014678
12490,20001127,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,98.43750,-0.015009,1,-0.015009,0.005366
12490,20001128,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,97.87500,-0.005714,1,-0.005714,-0.009548
12490,20001129,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,99.81250,0.019796,1,0.019796,0.004371
12490,20001130,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,93.50000,-0.063244,1,-0.063244,-0.020105
12490,20001201,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,95.62500,0.022727,1,0.022727,0.000213
12490,20001204,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,98.37500,0.028758,1,0.028758,0.007406
12490,20001205,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,103.37500,0.050826,1,0.050826,0.038922
12490,20001206,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,96.75000,-0.064087,1,-0.064087,-0.018220
12490,20001207,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,95.37500,-0.014212,1,-0.014212,-0.005853
12490,20001208,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,97.00000,0.017038,1,0.017038,0.019605
12490,20001211,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,95.00000,-0.020619,1,-0.020619,0.007526
12490,20001212,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,93.87500,-0.011842,1,-0.011842,-0.006535
12490,20001213,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,91.25000,-0.027963,1,-0.027963,-0.008161
12490,20001214,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,92.43750,0.013014,1,0.013014,-0.014015
12490,20001215,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,87.81250,-0.050034,1,-0.050034,-0.021463
12490,20001218,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,90.50000,0.030605,1,0.030605,0.008071
12490,20001219,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,90.12500,-0.004144,1,-0.004144,-0.012958
12490,20001220,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,86.00000,-0.045770,1,-0.045770,-0.031296
12490,20001221,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,81.56250,-0.051599,1,-0.051599,0.008002
12490,20001222,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,89.00000,0.091188,1,0.091188,0.024403
12490,20001226,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,84.81250,-0.047051,1,-0.047051,0.007060
12490,20001227,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,84.68750,-0.001474,1,-0.001474,0.010440
12490,20001228,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,85.25000,0.006642,1,0.006642,0.003988
12490,20001229,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,85.00000,-0.002933,1,-0.002933,-0.010448
12490,20010102,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,84.81250,-0.002206,1,-0.002206,-0.028032
12490,20010103,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,94.62500,0.115696,1,0.115696,0.050099
12490,20010104,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,93.18750,-0.015192,1,-0.015192,-0.010552
12490,20010105,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,94.00000,0.008719,1,0.008719,-0.026242
12490,20010108,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,93.56250,-0.004654,1,-0.004654,-0.001918
12490,20010109,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,92.56250,-0.010688,1,-0.010688,0.003812
12490,20010110,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,93.43750,0.009453,1,0.009453,0.009586
12490,20010111,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,93.68750,0.002676,1,0.002676,0.010318
12490,20010112,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,93.81250,0.001334,1,0.001334,-0.006406
12490,20010116,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,92.75000,-0.011326,1,-0.011326,0.006319
12490,20010117,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,96.68750,0.042453,1,0.042453,0.002126
12490,20010118,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,108.31250,0.120233,1,0.120233,0.013915
12490,20010119,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,111.25000,0.027121,1,0.027121,-0.004028
12490,20010122,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,108.56250,-0.024157,1,-0.024157,0.000268
12490,20010123,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,109.06250,0.004606,1,0.004606,0.013032
12490,20010124,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,110.43750,0.012607,1,0.012607,0.002867
12490,20010125,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,110.75000,0.002830,1,0.002830,-0.004977
12490,20010126,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,114.18750,0.031038,1,0.031038,-0.001886
12490,20010129,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,114.98000,0.006940,1,0.006940,0.006805
12490,20010130,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,116.61000,0.014176,1,0.014176,0.007008
12490,20010131,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,112.00000,-0.039533,1,-0.039533,-0.005620
12490,20010201,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,114.05000,0.018304,1,0.018304,0.005461
12490,20010202,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,110.27000,-0.033143,1,-0.033143,-0.017474
12490,20010205,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,112.22000,0.017684,1,0.017684,0.003587
12490,20010206,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,114.19000,0.017555,1,0.017555,-0.001514
12490,20010207,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,116.91000,0.024958,1,0.023820,-0.008408
12490,20010208,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,114.10000,-0.024036,1,-0.024036,-0.006235
12490,20010209,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,112.00000,-0.018405,1,-0.018405,-0.013336
12490,20010212,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,114.90000,0.025893,1,0.025893,0.011827
12490,20010213,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,113.75000,-0.010009,1,-0.010009,-0.008652
12490,20010214,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,115.10000,0.011868,1,0.011868,-0.002184
12490,20010215,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,116.78000,0.014596,1,0.014596,0.008124
12490,20010216,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,115.00000,-0.015242,1,-0.015242,-0.018905
12490,20010220,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,111.50000,-0.030435,1,-0.030435,-0.017357
12490,20010221,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,107.51000,-0.035785,1,-0.035785,-0.018508
12490,20010222,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,108.90000,0.012929,1,0.012929,-0.001952
12490,20010223,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,104.00000,-0.044995,1,-0.044995,-0.005555
12490,20010226,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,105.30000,0.012500,1,0.012500,0.017490
12490,20010227,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,102.59000,-0.025736,1,-0.025736,-0.007660
12490,20010228,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,99.90000,-0.026221,1,-0.026221,-0.014309
12490,20010301,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,106.05000,0.061562,1,0.061562,0.001040
12490,20010302,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,102.30000,-0.035361,1,-0.035361,-0.005680
12490,20010305,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,104.91000,0.025513,1,0.025513,0.005858
12490,20010306,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,106.00000,0.010390,1,0.010390,0.009981
12490,20010307,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,107.55000,0.014623,1,0.014623,0.006452
12490,20010308,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,106.47000,-0.010042,1,-0.010042,0.002259
12490,20010309,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,99.29000,-0.067437,1,-0.067437,-0.024764
12490,20010312,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,95.49000,-0.038272,1,-0.038272,-0.043181
12490,20010313,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,98.39000,0.030370,1,0.030370,0.014829
12490,20010314,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,94.96000,-0.034861,1,-0.034861,-0.025842
12490,20010315,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,95.56000,0.006318,1,0.006318,0.005871
12490,20010316,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,90.10000,-0.057137,1,-0.057137,-0.019624
12490,20010319,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,92.60000,0.027747,1,0.027747,0.017627
12490,20010320,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,88.30000,-0.046436,1,-0.046436,-0.024077
12490,20010321,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,89.08000,0.008834,1,0.008834,-0.017924
12490,20010322,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,89.10000,0.000224,1,0.000224,-0.004064
12490,20010323,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,93.51000,0.049495,1,0.049495,0.019909
12490,20010326,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,95.40000,0.020212,1,0.020212,0.011282
12490,20010327,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,99.50000,0.042977,1,0.042977,0.025575
12490,20010328,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,94.41000,-0.051156,1,-0.051156,-0.024430
12490,20010329,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,95.04000,0.006673,1,0.006673,-0.004630
12490,20010330,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,96.18000,0.011995,1,0.011995,0.010784
12490,20010402,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,94.66000,-0.015804,1,-0.015804,-0.012462
12490,20010403,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,90.39000,-0.045109,1,-0.045109,-0.034393
12490,20010404,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,92.00000,0.017812,1,0.017812,-0.002901
12490,20010405,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,98.21000,0.067500,1,0.067500,0.043680
12490,20010406,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,97.95000,-0.002647,1,-0.002647,-0.019984
12490,20010409,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,96.00000,-0.019908,1,-0.019908,0.008117
12490,20010410,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,99.05000,0.031771,1,0.031771,0.027066
12490,20010411,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,97.43000,-0.016355,1,-0.016355,-0.002131
12490,20010412,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,96.20000,-0.012624,1,-0.012624,0.015104
12490,20010416,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,96.75000,0.005717,1,0.005717,-0.003228
12490,20010417,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,99.70000,0.030491,1,0.030491,0.010282
12490,20010418,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,106.50000,0.068205,1,0.068205,0.038890
12490,20010419,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,114.47000,0.074836,1,0.074836,0.012551
12490,20010420,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,114.83000,0.003145,1,0.003145,-0.008551
12490,20010423,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,112.00000,-0.024645,1,-0.024645,-0.014980
12490,20010424,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,112.67000,0.005982,1,0.005982,-0.012161
12490,20010425,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,114.85000,0.019349,1,0.019349,0.015941
12490,20010426,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,113.74000,-0.009665,1,-0.009665,0.004696
12490,20010427,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,116.20000,0.021628,1,0.021628,0.015010
12490,20010430,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,115.14000,-0.009122,1,-0.009122,-0.002865
12490,20010501,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,118.51000,0.029269,1,0.029269,0.013590
12490,20010502,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,115.40000,-0.026243,1,-0.026243,0.000782
12490,20010503,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,113.70000,-0.014731,1,-0.014731,-0.014873
12490,20010504,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,115.86000,0.018997,1,0.018997,0.014440
12490,20010507,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,115.90000,0.000345,1,0.000345,-0.002447
12490,20010508,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,117.70000,0.016739,1,0.015531,-0.001828
12490,20010509,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,116.98000,-0.006117,1,-0.006117,-0.004488
12490,20010510,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,115.20000,-0.015216,1,-0.015216,-0.000287
12490,20010511,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,111.81000,-0.029427,1,-0.029427,-0.007577
12490,20010514,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,112.56000,0.006708,1,0.006708,0.002609
12490,20010515,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,113.58000,0.009062,1,0.009062,0.000416
12490,20010516,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,115.80000,0.019546,1,0.019546,0.028453
12490,20010517,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,115.07000,-0.006304,1,-0.006304,0.002724
12490,20010518,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,117.44000,0.020596,1,0.020596,0.002693
12490,20010521,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,119.04000,0.013624,1,0.013624,0.016154
12490,20010522,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,118.01000,-0.008653,1,-0.008653,-0.002628
12490,20010523,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,117.40000,-0.005169,1,-0.005169,-0.015526
12490,20010524,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,119.60000,0.018739,1,0.018739,0.003196
12490,20010525,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,117.80000,-0.015050,1,-0.015050,-0.011816
12490,20010529,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,115.27000,-0.021477,1,-0.021477,-0.007794
12490,20010530,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,112.65000,-0.022729,1,-0.022729,-0.015655
12490,20010531,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,111.80000,-0.007545,1,-0.007545,0.006202
12490,20010601,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,112.89000,0.009750,1,0.009750,0.003862
12490,20010604,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,113.64000,0.006644,1,0.006644,0.005108
12490,20010605,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,116.97000,0.029303,1,0.029303,0.012990
12490,20010606,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,117.50000,0.004531,1,0.004531,-0.010549
12490,20010607,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,117.25000,-0.002128,1,-0.002128,0.005457
12490,20010608,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,116.10000,-0.009808,1,-0.009808,-0.009397
12490,20010611,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,117.36000,0.010853,1,0.010853,-0.008356
12490,20010612,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,117.25000,-0.000937,1,-0.000937,0.001164
12490,20010613,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,116.54000,-0.006055,1,-0.006055,-0.011347
12490,20010614,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,115.75000,-0.006779,1,-0.006779,-0.017502
12490,20010615,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,113.60000,-0.018575,1,-0.018575,-0.004517
12490,20010618,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,114.27000,0.005898,1,0.005898,-0.004883
12490,20010619,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,114.84000,0.004988,1,0.004988,0.003434
12490,20010620,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,113.09000,-0.015239,1,-0.015239,0.008709
12490,20010621,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,112.60000,-0.004333,1,-0.004333,0.011364
12490,20010622,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,112.87000,0.002398,1,0.002398,-0.009450
12490,20010625,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,112.65000,-0.001949,1,-0.001949,-0.005509
12490,20010626,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,113.04000,0.003462,1,0.003462,-0.001510
12490,20010627,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,113.52000,0.004246,1,0.004246,-0.004676
12490,20010628,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,115.10000,0.013918,1,0.013918,0.012493
12490,20010629,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,113.00000,-0.018245,1,-0.018245,-0.001452
12490,20010702,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,114.35000,0.011947,1,0.011947,0.010037
12490,20010703,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,112.98000,-0.011981,1,-0.011981,-0.001827
12490,20010705,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,112.10000,-0.007789,1,-0.007789,-0.012321
12490,20010706,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,106.50000,-0.049955,1,-0.049955,-0.023498
12490,20010709,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,104.72000,-0.016714,1,-0.016714,0.006879
12490,20010710,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,101.96000,-0.026356,1,-0.026356,-0.014398
12490,20010711,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,103.85000,0.018537,1,0.018537,-0.001134
12490,20010712,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,107.25000,0.032740,1,0.032740,0.023691
12490,20010713,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,108.53000,0.011935,1,0.011935,0.006241
12490,20010716,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,107.82000,-0.006542,1,-0.006542,-0.010883
12490,20010717,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,108.53000,0.006585,1,0.006585,0.009971
12490,20010718,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,104.28000,-0.039160,1,-0.039160,-0.005542
12490,20010719,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,104.00000,-0.002685,1,-0.002685,0.006053
12490,20010720,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,105.70000,0.016346,1,0.016346,-0.003432
12490,20010723,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,105.85000,0.001419,1,0.001419,-0.016369
12490,20010724,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,104.51000,-0.012659,1,-0.012659,-0.016272
12490,20010725,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,104.89000,0.003636,1,0.003636,0.016080
12490,20010726,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,106.00000,0.010583,1,0.010583,0.010449
12490,20010727,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,104.70000,-0.012264,1,-0.012264,0.002402
12490,20010730,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,105.85000,0.010984,1,0.010984,-0.001078
12490,20010731,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,105.21000,-0.006046,1,-0.006046,0.005571
12490,20010801,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,107.06000,0.017584,1,0.017584,0.003880
12490,20010802,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,108.80000,0.016253,1,0.016253,0.003964
12490,20010803,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,108.18000,-0.005699,1,-0.005699,-0.005243
12490,20010806,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,106.51000,-0.015437,1,-0.015437,-0.011422
12490,20010807,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,106.25000,-0.002441,1,-0.002441,0.003265
12490,20010808,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,104.19000,-0.018071,1,-0.019388,-0.017328
12490,20010809,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,104.08000,-0.001056,1,-0.001056,-0.000084
12490,20010810,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,104.95000,0.008359,1,0.008359,0.005687
12490,20010813,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,105.86000,0.008671,1,0.008671,0.000949
12490,20010814,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,106.20000,0.003212,1,0.003212,-0.003828
12490,20010815,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,105.01000,-0.011205,1,-0.011205,-0.007339
12490,20010816,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,105.75000,0.007047,1,0.007047,0.003090
12490,20010817,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,104.59000,-0.010969,1,-0.010969,-0.016663
12490,20010820,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,104.10000,-0.004685,1,-0.004685,0.008124
12490,20010821,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,101.89000,-0.021230,1,-0.021230,-0.012079
12490,20010822,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,103.96000,0.020316,1,0.020316,0.006956
12490,20010823,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,103.00000,-0.009234,1,-0.009234,-0.002763
12490,20010824,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,106.99000,0.038738,1,0.038738,0.019654
12490,20010827,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,106.86000,-0.001215,1,-0.001215,-0.004827
12490,20010828,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,104.95000,-0.017874,1,-0.017874,-0.015010
12490,20010829,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,104.13000,-0.007813,1,-0.007813,-0.011115
12490,20010830,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,100.36000,-0.036205,1,-0.036205,-0.017038
12490,20010831,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,99.95000,-0.004085,1,-0.004085,0.004030
12490,20010904,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,101.49000,0.015408,1,0.015408,-0.000565
12490,20010905,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,100.35000,-0.011233,1,-0.011233,-0.001059
12490,20010906,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,98.00000,-0.023418,1,-0.023418,-0.022390
12490,20010907,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,96.59000,-0.014388,1,-0.014388,-0.018637
12490,20010910,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,96.47000,-0.001242,1,-0.001242,0.006226
12490,20010917,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,93.34000,-0.032445,1,-0.032445,-0.049216
12490,20010918,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,96.40000,0.032783,1,0.032783,-0.005805
12490,20010919,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,96.00000,-0.004149,1,-0.004149,-0.016112
12490,20010920,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,93.40000,-0.027083,1,-0.027083,-0.031060
12490,20010921,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,90.50000,-0.031049,1,-0.031049,-0.019034
12490,20010924,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,94.80000,0.047514,1,0.047514,0.038983
12490,20010925,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,94.45000,-0.003692,1,-0.003692,0.008790
12490,20010926,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,91.30000,-0.033351,1,-0.033351,-0.005167
12490,20010927,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,90.00000,-0.014239,1,-0.014239,0.011489
12490,20010928,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,91.72000,0.019111,1,0.019111,0.021922
12490,20011001,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,92.71000,0.010794,1,0.010794,-0.002296
12490,20011002,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,93.77000,0.011433,1,0.011433,0.012306
12490,20011003,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,96.95000,0.033913,1,0.033913,0.019927
12490,20011004,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,97.31000,0.003713,1,0.003713,-0.002471
12490,20011005,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,98.02000,0.007296,1,0.007296,0.001636
12490,20011008,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,98.50000,0.004897,1,0.004897,-0.008344
12490,20011009,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,97.14000,-0.013807,1,-0.013807,-0.005356
12490,20011010,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,97.25000,0.001132,1,0.001132,0.022938
12490,20011011,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,99.40000,0.022108,1,0.022108,0.015208
12490,20011012,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,100.84000,0.014487,1,0.014487,-0.005267
12490,20011015,IBM,INTERNATIONAL BUSINESS MACHS COR,20990,102.00000,0.011503,1,0.011503,-0.001530
