SYMBOL,DATE,TIME,BID,OFR
GOOG,20131104,12:01:28,989.76,1026.1
GOOG,20131104,12:01:28,1024.41,1026.1
GOOG,20131104,12:01:28,1024.96,1025.68
GOOG,20131104,12:01:28,0,1025.46
GOOG,20131104,12:01:28,1025,1025.46
GOOG,20131104,12:01:28,1025.1,1025.68
GOOG,20131104,12:01:28,1025.1,1025.6
GOOG,20131104,12:01:28,1025.1,1026.3
GOOG,20131104,12:01:28,1025.1,1025.58
GOOG,20131104,12:01:28,1025.1,1025.68
GOOG,20131104,12:01:28,1025.1,1025.57
GOOG,20131104,12:01:28,1025.1,1025.68
GOOG,20131104,12:01:28,1025.1,1025.56
GOOG,20131104,12:01:28,1024.33,1025.68
GOOG,20131104,12:01:28,1025.1,1025.56
GOOG,20131104,12:01:28,1024.96,1025.51
GOOG,20131104,12:01:28,1025.1,1025.56
GOOG,20131104,12:01:28,1025.1,1025.56
GOOG,20131104,12:01:28,0,1025.46
GOOG,20131104,12:01:28,0,0
GOOG,20131104,12:01:28,1025,0
GOOG,20131104,12:01:28,1025,1025.46
GOOG,20131104,12:01:28,0,1025.46
GOOG,20131104,12:01:28,1025.1,1025.46
GOOG,20131104,12:01:28,1025.1,1025.63
GOOG,20131104,12:01:28,1025.1,1025.63
GOOG,20131104,12:01:28,1025.1,1025.63
GOOG,20131104,12:01:28,0,1025.46
GOOG,20131104,12:01:28,1025.1,1025.46
GOOG,20131104,12:01:28,1025.1,1025.58
GOOG,20131104,12:01:28,0,1025.46
GOOG,20131104,12:01:28,1025.1,1025.46
GOOG,20131104,12:01:28,1025.1,1025.57
GOOG,20131104,12:01:28,0,1025.46
GOOG,20131104,12:01:28,1025.07,1025.46
GOOG,20131104,12:01:28,0,1025.46
GOOG,20131104,12:01:28,1025.08,1025.46
GOOG,20131104,12:01:28,0,1025.46
GOOG,20131104,12:01:28,1025.08,1025.46
GOOG,20131104,12:01:29,0,1025.46
GOOG,20131104,12:01:29,1025.07,1025.46
GOOG,20131104,12:01:29,0,1025.46
GOOG,20131104,12:01:30,1025.07,1025.46
GOOG,20131104,12:01:30,1025.1,1025.63
GOOG,20131104,12:01:30,1025.1,1025.56
GOOG,20131104,12:01:30,1025.07,1025.46
GOOG,20131104,12:01:30,0,1025.46
GOOG,20131104,12:01:30,1025.07,1025.46
GOOG,20131104,12:01:30,1025.07,1025.46
GOOG,20131104,12:01:30,0,1025.46
GOOG,20131104,12:01:30,1025.07,1025.46
GOOG,20131104,12:01:30,1025.1,1025.63
GOOG,20131104,12:01:30,1025.1,1025.55
GOOG,20131104,12:01:30,0,1025.46
GOOG,20131104,12:01:30,1025.07,1025.46
GOOG,20131104,12:01:30,0,1025.46
GOOG,20131104,12:01:30,1025.07,1025.46
GOOG,20131104,12:01:30,0,1025.46
GOOG,20131104,12:01:30,1025.07,1025.46
GOOG,20131104,12:01:30,0,1025.46
GOOG,20131104,12:01:30,1025.07,1025.46
GOOG,20131104,12:01:30,0,1025.46
GOOG,20131104,12:01:30,1025.08,1025.46
GOOG,20131104,12:01:30,0,1025.46
GOOG,20131104,12:01:30,1025.08,1025.46
GOOG,20131104,12:01:30,0,1025.46
GOOG,20131104,12:01:30,1021.6,1029.82
GOOG,20131104,12:01:30,1025.1,1025.64
GOOG,20131104,12:01:30,1025.12,1025.64
GOOG,20131104,12:01:30,0,0
GOOG,20131104,12:01:30,0,1025.46
GOOG,20131104,12:01:30,0,0
GOOG,20131104,12:01:30,1025.06,0
GOOG,20131104,12:01:30,1025.1,1029.82
GOOG,20131104,12:01:30,1024.21,1025.64
GOOG,20131104,12:01:30,1024.21,1025.64
GOOG,20131104,12:01:30,989.76,1025.64
GOOG,20131104,12:01:30,989.76,1026.1
GOOG,20131104,12:01:30,989.76,1025.64
GOOG,20131104,12:01:30,989.76,1025.63
GOOG,20131104,12:01:30,1025.06,1025.47
GOOG,20131104,12:01:30,0,1025.47
GOOG,20131104,12:01:30,1025.05,1025.47
GOOG,20131104,12:01:31,989.76,1025.63
GOOG,20131104,12:01:31,0,1025.47
GOOG,20131104,12:01:31,1025.04,1025.47
GOOG,20131104,12:01:32,0,1025.47
GOOG,20131104,12:01:32,1025.05,1025.47
GOOG,20131104,12:01:32,0,1025.47
GOOG,20131104,12:01:32,1025.1,1025.63
GOOG,20131104,12:01:32,1025.1,1025.57
GOOG,20131104,12:01:32,1024.33,1025.5
GOOG,20131104,12:01:32,1025.08,1025.47
GOOG,20131104,12:01:32,0,1025.47
GOOG,20131104,12:01:32,1025.05,1025.47
GOOG,20131104,12:01:32,0,1025.47
GOOG,20131104,12:01:32,1025.1,1025.55
GOOG,20131104,12:01:32,1025.07,1025.47
GOOG,20131104,12:01:32,1025.07,1025.47
GOOG,20131104,12:01:32,0,1025.47
GOOG,20131104,12:01:32,989.76,1025.55
GOOG,20131104,12:01:32,989.76,1025.63
GOOG,20131104,12:01:32,989.76,1025.54
GOOG,20131104,12:01:32,1025.07,1025.47
GOOG,20131104,12:01:32,0,1025.47
GOOG,20131104,12:01:32,1025.08,1025.54
GOOG,20131104,12:01:32,1025.05,1025.47
GOOG,20131104,12:01:32,0,1025.47
GOOG,20131104,12:01:32,1025.06,1025.47
GOOG,20131104,12:01:32,1025.08,1025.54
GOOG,20131104,12:01:33,0,1025.47
GOOG,20131104,12:01:33,1025.06,1025.47
GOOG,20131104,12:01:33,1025.06,0
GOOG,20131104,12:01:33,1025.06,1025.46
GOOG,20131104,12:01:33,1025.08,1025.62
GOOG,20131104,12:01:33,1025.1,1025.62
GOOG,20131104,12:01:33,1024.33,1025.46
GOOG,20131104,12:01:33,1025.1,1025.62
GOOG,20131104,12:01:33,1025.1,1025.62
GOOG,20131104,12:01:33,1024.96,1025.46
GOOG,20131104,12:01:33,0,1025.46
GOOG,20131104,12:01:33,1025.05,1025.46
GOOG,20131104,12:01:33,1025.1,1025.58
GOOG,20131104,12:01:33,1021.6,1029.82
GOOG,20131104,12:01:33,1025.1,1025.58
GOOG,20131104,12:01:33,0,1025.46
GOOG,20131104,12:01:33,1025.06,1025.46
GOOG,20131104,12:01:33,0,1025.46
GOOG,20131104,12:01:33,1025.05,1025.46
GOOG,20131104,12:01:35,1025.38,1026.1
GOOG,20131104,12:01:35,1025.1,1026.1
GOOG,20131104,12:01:35,0,1025.46
GOOG,20131104,12:01:35,1025.08,1025.46
GOOG,20131104,12:01:35,989.76,1025.62
GOOG,20131104,12:01:35,1025.17,1025.62
GOOG,20131104,12:01:35,989.76,1025.62
GOOG,20131104,12:01:35,0,1025.46
GOOG,20131104,12:01:35,1025.09,1025.46
GOOG,20131104,12:01:35,1024.93,1025.74
GOOG,20131104,12:01:35,1025.1,1025.62
GOOG,20131104,12:01:35,1025.1,1025.57
GOOG,20131104,12:01:35,0,1025.46
GOOG,20131104,12:01:35,1025.1,1025.46
GOOG,20131104,12:01:35,0,1025.46
GOOG,20131104,12:01:35,1025.09,1025.46
GOOG,20131104,12:01:35,1025.09,1025.46
GOOG,20131104,12:01:35,1025.09,1025.46
GOOG,20131104,12:01:35,0,1025.46
GOOG,20131104,12:01:35,1025.09,1025.46
GOOG,20131104,12:01:35,0,1025.46
GOOG,20131104,12:01:35,1025.09,1025.46
GOOG,20131104,12:01:37,1025.09,1025.46
GOOG,20131104,12:01:37,1025.09,1025.46
GOOG,20131104,12:01:37,1025.09,1025.46
GOOG,20131104,12:01:37,1024.93,1025.49
GOOG,20131104,12:01:37,0,1025.46
GOOG,20131104,12:01:37,1025.06,1025.46
GOOG,20131104,12:01:37,1025.1,1025.54
GOOG,20131104,12:01:38,0,1025.46
GOOG,20131104,12:01:38,1025.07,1025.46
GOOG,20131104,12:01:38,1024.5,1026.1
GOOG,20131104,12:01:38,1024.96,1025.41
GOOG,20131104,12:01:38,0,1025.46
GOOG,20131104,12:01:38,0,0
GOOG,20131104,12:01:38,0,1025.41
GOOG,20131104,12:01:38,1024.3,1025.54
GOOG,20131104,12:01:38,1024.3,1025.52
GOOG,20131104,12:01:38,1024.33,1025.41
GOOG,20131104,12:01:38,1025.04,1025.41
GOOG,20131104,12:01:38,1024.96,1025.41
GOOG,20131104,12:01:38,1025.09,1025.52
GOOG,20131104,12:01:38,1025.09,1025.52
GOOG,20131104,12:01:38,1024.33,1025.41
GOOG,20131104,12:01:40,1024.96,1025.41
GOOG,20131104,12:01:40,1024.3,1025.52
GOOG,20131104,12:01:40,1024.96,1025.4
GOOG,20131104,12:01:40,1024.33,1025.41
GOOG,20131104,12:01:40,0,1025.41
GOOG,20131104,12:01:40,1024.3,1025.52
GOOG,20131104,12:01:40,0,0
GOOG,20131104,12:01:40,0,1025.4
GOOG,20131104,12:01:40,1024.3,1025.49
GOOG,20131104,12:01:40,1024.33,1025.4
GOOG,20131104,12:01:40,1025.03,1025.4
GOOG,20131104,12:01:40,1024.96,1025.4
GOOG,20131104,12:01:40,0,1025.4
GOOG,20131104,12:01:40,1025.04,1025.4
GOOG,20131104,12:01:40,0,1025.4
GOOG,20131104,12:01:42,1025.04,1025.4
GOOG,20131104,12:01:43,1025.05,1025.49
GOOG,20131104,12:01:43,0,1025.4
GOOG,20131104,12:01:43,1025.03,1025.4
GOOG,20131104,12:01:43,1024.96,1025.4
GOOG,20131104,12:01:43,1025.05,1025.62
GOOG,20131104,12:01:43,1024.96,1025.39
GOOG,20131104,12:01:43,1025.05,1025.48
GOOG,20131104,12:01:43,1024.3,1025.48
GOOG,20131104,12:01:43,0,1025.4
GOOG,20131104,12:01:43,0,0
GOOG,20131104,12:01:43,0,1025.39
GOOG,20131104,12:01:43,1025.04,1025.39
GOOG,20131104,12:01:43,1024.33,1025.41
GOOG,20131104,12:01:43,1025.1,1025.39
GOOG,20131104,12:01:43,0,1025.39
GOOG,20131104,12:01:43,1024.33,1025.39
GOOG,20131104,12:01:43,1025.03,1025.39
GOOG,20131104,12:01:44,1024.33,1025.39
GOOG,20131104,12:01:44,1025.03,1025.39
GOOG,20131104,12:01:44,1025.04,1025.48
GOOG,20131104,12:01:44,1025.04,1025.48
GOOG,20131104,12:01:46,1025.03,1025.39
GOOG,20131104,12:01:46,0,1025.39
GOOG,20131104,12:01:46,1024.3,1025.48
GOOG,20131104,12:01:46,1024.3,1025.45
GOOG,20131104,12:01:46,1024.3,1025.45
GOOG,20131104,12:01:46,1025,1025.39
GOOG,20131104,12:01:47,0,1025.39
GOOG,20131104,12:01:47,0,0
GOOG,20131104,12:01:47,1024.99,1025.45
GOOG,20131104,12:01:47,1024.99,1025.42
GOOG,20131104,12:01:47,0,1025.39
GOOG,20131104,12:01:47,1025,1025.39
GOOG,20131104,12:01:47,1025,1025.39
GOOG,20131104,12:01:47,1025,1025.39
GOOG,20131104,12:01:47,0,1025.39
GOOG,20131104,12:01:47,1025,1025.39
GOOG,20131104,12:01:47,1025,1025.39
GOOG,20131104,12:01:47,1025,1025.39
GOOG,20131104,12:01:47,1024.5,1025.39
GOOG,20131104,12:01:47,0,1025.39
GOOG,20131104,12:01:47,1024.3,1025.42
GOOG,20131104,12:01:47,1024.95,1025.39
GOOG,20131104,12:01:47,0,1025.39
GOOG,20131104,12:01:47,1024.3,1025.62
GOOG,20131104,12:01:47,1024.3,1025.39
GOOG,20131104,12:01:47,1024.3,1025.39
GOOG,20131104,12:01:47,1024.3,1025.39
GOOG,20131104,12:01:47,1024.93,1025.49
GOOG,20131104,12:01:47,1024.92,1025.39
GOOG,20131104,12:01:47,1024.96,1025.39
GOOG,20131104,12:01:47,1024.3,1025.39
GOOG,20131104,12:01:47,1024.91,1025.39
GOOG,20131104,12:01:47,1024.89,1025.39
GOOG,20131104,12:01:47,0,1025.39
GOOG,20131104,12:01:47,1024.89,1025.39
GOOG,20131104,12:01:47,1024.91,1025.39
GOOG,20131104,12:01:47,0,1025.39
GOOG,20131104,12:01:47,1024.88,1025.39
GOOG,20131104,12:01:47,0,1025.39
GOOG,20131104,12:01:47,0,0
GOOG,20131104,12:01:48,1024.92,0
GOOG,20131104,12:01:48,1024.92,1025.39
GOOG,20131104,12:01:48,1024.3,1025.39
GOOG,20131104,12:01:48,1024.94,1025.39
GOOG,20131104,12:01:48,1024.85,1025.39
GOOG,20131104,12:01:48,1024.49,1025.49
GOOG,20131104,12:01:48,1024.94,1025.39
GOOG,20131104,12:01:48,0,1025.39
GOOG,20131104,12:01:48,1024.3,1025.39
GOOG,20131104,12:01:48,1024.9,1025.39
GOOG,20131104,12:01:48,1024.13,1025.39
GOOG,20131104,12:01:48,0,1025.39
GOOG,20131104,12:01:48,1024.08,1025.39
GOOG,20131104,12:01:48,1023.98,1025.39
GOOG,20131104,12:01:48,1023.89,1025.39
GOOG,20131104,12:01:48,1024.89,1025.39
GOOG,20131104,12:01:48,1024.73,1025.49
GOOG,20131104,12:01:48,0,1025.39
GOOG,20131104,12:01:48,1024.9,1025.39
GOOG,20131104,12:01:48,1023.8,1025.39
GOOG,20131104,12:01:48,0,1025.39
GOOG,20131104,12:01:48,1023.93,1025.39
GOOG,20131104,12:01:48,1024.13,1025.39
GOOG,20131104,12:01:48,1024.92,1025.39
GOOG,20131104,12:01:48,1024.92,1025.39
GOOG,20131104,12:01:50,1024.85,1025.39
GOOG,20131104,12:01:50,1024.5,1026.1
GOOG,20131104,12:01:50,1024.94,1025.39
GOOG,20131104,12:01:50,1024.93,1025.39
GOOG,20131104,12:01:50,1024.94,1025.39
GOOG,20131104,12:01:50,1024.13,1025.39
GOOG,20131104,12:01:50,1024.93,1025.39
GOOG,20131104,12:01:50,1024.93,1025.39
GOOG,20131104,12:01:50,1024.94,0
GOOG,20131104,12:01:50,0,0
GOOG,20131104,12:01:50,1024.95,0
GOOG,20131104,12:01:50,1024.94,1025.39
GOOG,20131104,12:01:50,1024.94,1025.39
GOOG,20131104,12:01:50,0,0
GOOG,20131104,12:01:50,1024.94,0
GOOG,20131104,12:01:50,1024.94,1025.39
GOOG,20131104,12:01:50,0,0
GOOG,20131104,12:01:50,1024.95,0
GOOG,20131104,12:01:50,1024.95,1025.39
GOOG,20131104,12:01:50,1024.95,1025.39
GOOG,20131104,12:01:50,1024.95,1025.39
GOOG,20131104,12:01:52,0,0
GOOG,20131104,12:01:52,1024.95,0
GOOG,20131104,12:01:53,0,0
GOOG,20131104,12:01:53,1024.96,0
GOOG,20131104,12:01:53,1024.96,1025.39
GOOG,20131104,12:01:53,1024.96,1025.39
GOOG,20131104,12:01:53,1024.96,1025.39
GOOG,20131104,12:01:53,1024.96,1025.39
GOOG,20131104,12:01:53,1024.96,1025.39
GOOG,20131104,12:01:54,1024.96,0
GOOG,20131104,12:01:54,1024.73,1025.51
GOOG,20131104,12:01:54,1024.3,1025.62
GOOG,20131104,12:01:54,1024.99,1025.62
GOOG,20131104,12:01:54,1024.99,1025.62
GOOG,20131104,12:01:54,1024.3,1025.62
GOOG,20131104,12:01:54,1024.3,1025.62
GOOG,20131104,12:01:54,1024.85,1025.39
GOOG,20131104,12:01:54,1024.96,0
GOOG,20131104,12:01:54,1024.97,1025.62
GOOG,20131104,12:01:54,1024.97,1025.41
GOOG,20131104,12:01:54,1024.85,1025.29
GOOG,20131104,12:01:54,1024.3,1025.41
GOOG,20131104,12:01:54,1024.5,1026.4
GOOG,20131104,12:01:54,1024.5,1063.14
GOOG,20131104,12:01:54,1024.13,1025.29
GOOG,20131104,12:01:54,0,0
GOOG,20131104,12:01:54,1024.94,0
GOOG,20131104,12:01:54,1024.5,1025.89
GOOG,20131104,12:01:54,1024.5,1025.89
GOOG,20131104,12:01:54,1024.94,0
GOOG,20131104,12:01:54,1024.85,1025.29
GOOG,20131104,12:01:54,1024.91,1025.41
GOOG,20131104,12:01:54,1024.91,1025.35
GOOG,20131104,12:01:54,1024.85,1025.29
GOOG,20131104,12:01:54,0,0
GOOG,20131104,12:01:54,1024.85,1025.25
GOOG,20131104,12:01:54,1024.3,1025.35
GOOG,20131104,12:01:54,1024.3,1025.35
GOOG,20131104,12:01:54,1024.92,0
GOOG,20131104,12:01:54,0,0
GOOG,20131104,12:01:54,1024.13,1025.39
GOOG,20131104,12:01:54,1024.5,1025.25
GOOG,20131104,12:01:54,1024.13,1025.25
GOOG,20131104,12:01:54,1024.3,1025.35
GOOG,20131104,12:01:55,1024.3,1025.35
GOOG,20131104,12:01:55,1024.3,1025.35
GOOG,20131104,12:01:55,1024.73,1025.32
GOOG,20131104,12:01:55,1024.91,0
GOOG,20131104,12:01:55,1024.88,1025.35
GOOG,20131104,12:01:55,1024.88,1025.31
GOOG,20131104,12:01:55,0,0
GOOG,20131104,12:01:55,1024.91,0
GOOG,20131104,12:01:55,0,0
GOOG,20131104,12:01:55,1024.9,0
GOOG,20131104,12:01:55,1024.9,0
GOOG,20131104,12:01:55,0,0
GOOG,20131104,12:01:56,1024.91,0
GOOG,20131104,12:01:56,0,0
GOOG,20131104,12:01:56,1024.93,0
GOOG,20131104,12:01:56,0,0
GOOG,20131104,12:01:56,1024.92,0
GOOG,20131104,12:01:56,0,0
GOOG,20131104,12:01:56,1024.91,0
GOOG,20131104,12:01:58,0,0
GOOG,20131104,12:01:58,1024.92,0
GOOG,20131104,12:01:58,1024.85,1025.29
GOOG,20131104,12:01:58,1024.5,1025.89
GOOG,20131104,12:01:58,1024.92,0
GOOG,20131104,12:01:58,0,0
GOOG,20131104,12:01:58,1024.13,1025.29
GOOG,20131104,12:01:58,1024.88,1025.31
GOOG,20131104,12:01:58,1024.93,0
GOOG,20131104,12:01:58,1024.88,1025.31
GOOG,20131104,12:01:58,1024.93,0
GOOG,20131104,12:01:58,1024.93,0
GOOG,20131104,12:01:58,0,0
GOOG,20131104,12:01:58,1024.94,0
GOOG,20131104,12:01:58,0,0
GOOG,20131104,12:01:58,1024.88,1026.09
GOOG,20131104,12:01:58,1024.3,1026.09
GOOG,20131104,12:01:58,1024.94,1026.09
GOOG,20131104,12:01:58,1024.13,1025.92
GOOG,20131104,12:01:58,1024.94,1025.48
GOOG,20131104,12:01:58,1025.27,1025.29
GOOG,20131104,12:01:58,1024.95,1025.29
GOOG,20131104,12:01:58,1024.95,1025.29
GOOG,20131104,12:01:58,1024.94,1026.09
GOOG,20131104,12:01:58,1024.94,1026.09
GOOG,20131104,12:01:58,1024.5,1025.27
GOOG,20131104,12:01:58,1024.13,1025.27
GOOG,20131104,12:01:58,1024.5,1025.89
GOOG,20131104,12:01:58,1024.13,1025.92
GOOG,20131104,12:01:58,1024.73,1025.51
GOOG,20131104,12:01:58,1024.94,1025.48
GOOG,20131104,12:01:58,1024.73,1025.52
GOOG,20131104,12:01:58,1024.13,1026.12
GOOG,20131104,12:01:58,1024.13,1025.89
GOOG,20131104,12:01:58,1024.67,1025.89
GOOG,20131104,12:01:58,1025,1025.48
GOOG,20131104,12:01:58,1025,0
GOOG,20131104,12:01:58,1024.67,1025.89
GOOG,20131104,12:01:58,1024.67,1025.89
GOOG,20131104,12:01:58,1024.67,1025.89
GOOG,20131104,12:01:58,1025,1029.82
GOOG,20131104,12:01:58,1024.62,1025.89
GOOG,20131104,12:01:58,1024.52,1025.89
GOOG,20131104,12:01:58,1024.13,1025.89
GOOG,20131104,12:01:58,1024.85,1025.29
GOOG,20131104,12:01:58,1025,1025.48
GOOG,20131104,12:01:59,1024.73,1025.74
GOOG,20131104,12:01:59,1024.85,1025.3
GOOG,20131104,12:01:59,1024.73,1025.97
GOOG,20131104,12:02:00,1024.85,1025.39
GOOG,20131104,12:02:00,0,0
GOOG,20131104,12:02:00,1025,0
GOOG,20131104,12:02:00,0,0
GOOG,20131104,12:02:00,1021.6,1029.82
GOOG,20131104,12:02:00,1025,1025.48
GOOG,20131104,12:02:00,1025.01,1025.48
GOOG,20131104,12:02:00,1025.01,1025.39
GOOG,20131104,12:02:00,1025.01,1025.53
GOOG,20131104,12:02:00,1025.01,1025.89
GOOG,20131104,12:02:00,1025.01,0
GOOG,20131104,12:02:00,1025.01,1025.85
GOOG,20131104,12:02:00,1025.01,1025.85
GOOG,20131104,12:02:00,1025.01,1025.89
GOOG,20131104,12:02:00,1025.01,1026.41
GOOG,20131104,12:02:00,1025.01,1025.85
GOOG,20131104,12:02:00,1024.5,1026.4
GOOG,20131104,12:02:00,1024.5,1063.14
GOOG,20131104,12:02:00,1025.01,1026.41
GOOG,20131104,12:02:00,1025.01,1026.41
GOOG,20131104,12:02:00,1025.01,1029.82
GOOG,20131104,12:02:00,1024.5,1026.39
GOOG,20131104,12:02:00,1024.5,1026.39
GOOG,20131104,12:02:00,1025.01,1025.71
GOOG,20131104,12:02:00,1024.73,1025.97
GOOG,20131104,12:02:00,1024.83,1025.97
GOOG,20131104,12:02:00,1024.83,1026.04
GOOG,20131104,12:02:00,1024.86,1025.85
GOOG,20131104,12:02:00,1025.01,1025.71
GOOG,20131104,12:02:00,1024.41,1026.41
GOOG,20131104,12:02:00,1024.13,1026.41
GOOG,20131104,12:02:00,1024.41,1026.41
GOOG,20131104,12:02:00,1025.01,1026.59
GOOG,20131104,12:02:00,1025.01,1025.67
GOOG,20131104,12:02:00,1024.13,1026.41
GOOG,20131104,12:02:00,1025.01,1026.59
GOOG,20131104,12:02:00,1025.01,1026.59
GOOG,20131104,12:02:00,1025.01,1025.68
GOOG,20131104,12:02:00,1024.83,1026.37
GOOG,20131104,12:02:00,1024.86,1025.91
GOOG,20131104,12:02:03,1024.13,1025.73
GOOG,20131104,12:02:03,0,0
GOOG,20131104,12:02:03,1025,0
GOOG,20131104,12:02:03,1024.3,1025.68
GOOG,20131104,12:02:03,1021.6,1029.82
GOOG,20131104,12:02:05,1025,1025.68
GOOG,20131104,12:02:09,1024.83,1026.13
GOOG,20131104,12:02:15,1025,1026.59
GOOG,20131104,12:02:15,1025,1025.67
GOOG,20131104,12:02:15,1025,1026.59
GOOG,20131104,12:02:17,1025,1025.69
GOOG,20131104,12:02:17,1025.29,1025.91
GOOG,20131104,12:02:17,0,0
GOOG,20131104,12:02:17,1025.26,0
GOOG,20131104,12:02:17,1025,1025.69
GOOG,20131104,12:02:17,1025,1026.59
GOOG,20131104,12:02:17,1025.26,1026.59
GOOG,20131104,12:02:17,0,0
GOOG,20131104,12:02:17,1024.69,1025.73
GOOG,20131104,12:02:17,1024.69,1025.73
GOOG,20131104,12:02:17,1025.26,1025.91
GOOG,20131104,12:02:17,1025.29,0
GOOG,20131104,12:02:17,0,0
GOOG,20131104,12:02:17,1025.26,0
GOOG,20131104,12:02:17,1025.28,1025.91
GOOG,20131104,12:02:17,1025.28,1025.75
GOOG,20131104,12:02:17,1025.28,1025.75
GOOG,20131104,12:02:18,0,0
GOOG,20131104,12:02:18,1025.27,0
GOOG,20131104,12:02:18,0,0
GOOG,20131104,12:02:18,1024.69,1026.41
GOOG,20131104,12:02:18,1025.28,0
GOOG,20131104,12:02:18,1025.29,1025.75
GOOG,20131104,12:02:18,1025.29,1025.75
GOOG,20131104,12:02:18,1025.29,1029.82
GOOG,20131104,12:02:18,1025.29,1025.8
GOOG,20131104,12:02:18,1025.29,1025.75
GOOG,20131104,12:02:20,1025.28,0
GOOG,20131104,12:02:22,1024.76,1026.13
GOOG,20131104,12:02:26,1024.3,1025.75
GOOG,20131104,12:02:26,1024.3,1025.72
GOOG,20131104,12:02:26,1024.3,1025.72
GOOG,20131104,12:02:27,1024.3,1025.72
GOOG,20131104,12:02:27,0,0
GOOG,20131104,12:02:27,1025.29,0
GOOG,20131104,12:02:27,1024.3,1025.8
GOOG,20131104,12:02:27,1025.29,1025.8
GOOG,20131104,12:02:27,1025.29,1025.8
GOOG,20131104,12:02:27,1025.29,1025.8
GOOG,20131104,12:02:29,1025.29,1025.91
GOOG,20131104,12:02:29,1025.29,1025.91
GOOG,20131104,12:02:29,1025.29,1025.77
GOOG,20131104,12:02:29,1025.29,1025.77
GOOG,20131104,12:02:32,1025.29,0
GOOG,20131104,12:02:32,1025.29,1025.74
GOOG,20131104,12:02:32,1025.29,0
GOOG,20131104,12:02:32,0,0
GOOG,20131104,12:02:33,1025.29,1025.91
GOOG,20131104,12:02:33,1025.29,1025.91
GOOG,20131104,12:02:33,1025.29,0
GOOG,20131104,12:02:33,1025.29,0
GOOG,20131104,12:02:33,1025.29,1025.81
GOOG,20131104,12:02:33,0,0
GOOG,20131104,12:02:33,1025.29,1029.82
GOOG,20131104,12:02:33,1025.29,1025.91
GOOG,20131104,12:02:33,1025.3,1026.13
GOOG,20131104,12:02:33,1025.29,1029.82
GOOG,20131104,12:02:33,1025.3,1025.91
GOOG,20131104,12:02:33,1021.6,1029.82
GOOG,20131104,12:02:33,1025.3,1029.82
GOOG,20131104,12:02:33,1024.69,1026.67
GOOG,20131104,12:02:33,1024.7,1026.67
GOOG,20131104,12:02:33,1025.3,0
GOOG,20131104,12:02:33,1025.31,1025.91
GOOG,20131104,12:02:33,1025.3,1025.9
GOOG,20131104,12:02:33,1025.3,1029.82
GOOG,20131104,12:02:33,1021.6,1029.82
GOOG,20131104,12:02:33,1025.3,1025.96
GOOG,20131104,12:02:33,1024.3,1025.95
GOOG,20131104,12:02:33,1025.31,1025.96
GOOG,20131104,12:02:33,1025.31,1025.96
GOOG,20131104,12:02:33,0,0
GOOG,20131104,12:02:33,1024.42,1025.9
GOOG,20131104,12:02:33,1025.31,0
GOOG,20131104,12:02:33,1024.42,1029.7
GOOG,20131104,12:02:33,1024.42,1025.9
GOOG,20131104,12:02:33,1025.31,1025.96
GOOG,20131104,12:02:33,1025.31,1029.82
GOOG,20131104,12:02:33,1025.03,1026.13
GOOG,20131104,12:02:33,1025.03,1026.43
GOOG,20131104,12:02:33,1024.5,1026.67
GOOG,20131104,12:02:33,1023.87,1026.67
GOOG,20131104,12:02:33,1024.5,1026.67
GOOG,20131104,12:02:33,1024.43,1026.67
GOOG,20131104,12:02:33,1025.29,1025.91
GOOG,20131104,12:02:33,1023.95,1026.39
GOOG,20131104,12:02:33,1025.31,1025.93
GOOG,20131104,12:02:33,1025.03,1026.76
GOOG,20131104,12:02:33,989.76,1026.39
GOOG,20131104,12:02:33,1025.31,1025.93
GOOG,20131104,12:02:33,1024.71,1026.39
GOOG,20131104,12:02:33,1024.71,1026.39
GOOG,20131104,12:02:33,1024.71,1026.67
GOOG,20131104,12:02:33,1025.31,1025.93
GOOG,20131104,12:02:33,1024.42,1029.7
GOOG,20131104,12:02:33,1024.71,1026.51
GOOG,20131104,12:02:33,1024.71,1026.67
GOOG,20131104,12:02:33,1024.71,1026.51
GOOG,20131104,12:02:33,1024.71,1026.51
GOOG,20131104,12:02:33,1025.13,1026.76
GOOG,20131104,12:02:33,1025.31,1025.93
GOOG,20131104,12:02:33,1024.71,1026.67
GOOG,20131104,12:02:33,1024.71,1026.67
GOOG,20131104,12:02:33,1024.43,1026.67
GOOG,20131104,12:02:34,1025.13,1025.86
GOOG,20131104,12:02:34,1025.31,1025.92
GOOG,20131104,12:02:34,1024.43,1026.66
GOOG,20131104,12:02:34,1025.31,1025.91
GOOG,20131104,12:02:34,1025.29,1025.91
GOOG,20131104,12:02:34,1025.31,1025.93
GOOG,20131104,12:02:35,1025.31,1025.92
GOOG,20131104,12:02:37,1025.31,1025.93
GOOG,20131104,12:02:37,1025.31,1025.88
GOOG,20131104,12:02:38,1025.31,1025.87
GOOG,20131104,12:02:38,1025.31,1025.93
GOOG,20131104,12:02:38,1025.31,1025.86
GOOG,20131104,12:02:38,1025.31,1025.93
GOOG,20131104,12:02:39,0,0
GOOG,20131104,12:02:39,1025.31,0
GOOG,20131104,12:02:39,1025.31,1025.88
GOOG,20131104,12:02:43,1025.31,1025.93
GOOG,20131104,12:02:43,0,0
GOOG,20131104,12:02:43,1025.29,0
GOOG,20131104,12:02:43,1025.31,1025.92
GOOG,20131104,12:02:43,1024.51,1025.92
GOOG,20131104,12:02:43,1021.6,1029.82
