PERMNO,date,TICKER,PRC
13856,19760628,PEP,75.00000
13856,19760629,PEP,74.62500
13856,19760630,PEP,74.50000
13856,19760701,PEP,74.50000
13856,19760702,PEP,74.25000
13856,19760706,PEP,74.50000
13856,19760707,PEP,74.87500
13856,19760708,PEP,75.25000
13856,19760709,PEP,77.37500
13856,19760712,PEP,79.00000
13856,19760713,PEP,78.50000
13856,19760714,PEP,78.62500
13856,19760715,PEP,78.37500
13856,19760716,PEP,78.50000
13856,19760719,PEP,78.87500
13856,19760720,PEP,78.75000
13856,19760721,PEP,79.87500
13856,19760722,PEP,80.00000
13856,19760723,PEP,80.37500
13856,19760726,PEP,80.37500
13856,19760727,PEP,80.00000
13856,19760728,PEP,79.87500
13856,19760729,PEP,79.62500
13856,19760730,PEP,80.12500
13856,19760802,PEP,80.87500
13856,19760803,PEP,82.75000
13856,19760804,PEP,82.75000
13856,19760805,PEP,82.25000
13856,19760806,PEP,81.75000
13856,19760809,PEP,81.75000
13856,19760810,PEP,82.62500
13856,19760811,PEP,83.00000
13856,19760812,PEP,83.25000
13856,19760813,PEP,83.12500
13856,19760816,PEP,83.25000
13856,19760817,PEP,84.25000
13856,19760818,PEP,83.75000
13856,19760819,PEP,83.62500
13856,19760820,PEP,83.50000
13856,19760823,PEP,83.00000
13856,19760824,PEP,82.75000
13856,19760825,PEP,83.25000
13856,19760826,PEP,82.75000
13856,19760827,PEP,82.12500
13856,19760830,PEP,82.37500
13856,19760831,PEP,83.50000
13856,19760901,PEP,85.50000
13856,19760902,PEP,85.25000
13856,19760903,PEP,85.00000
13856,19760907,PEP,84.75000
13856,19760908,PEP,84.37500
13856,19760909,PEP,84.25000
13856,19760910,PEP,84.50000
13856,19760913,PEP,83.87500
13856,19760914,PEP,82.87500
13856,19760915,PEP,82.87500
13856,19760916,PEP,83.37500
13856,19760917,PEP,84.25000
13856,19760920,PEP,83.50000
13856,19760921,PEP,86.37500
13856,19760922,PEP,87.00000
13856,19760923,PEP,87.00000
13856,19760924,PEP,86.00000
13856,19760927,PEP,86.00000
13856,19760928,PEP,84.75000
13856,19760929,PEP,85.12500
13856,19760930,PEP,85.37500
13856,19761001,PEP,85.25000
13856,19761004,PEP,85.00000
13856,19761005,PEP,84.50000
13856,19761006,PEP,84.75000
13856,19761007,PEP,84.62500
13856,19761008,PEP,84.50000
13856,19761011,PEP,84.25000
13856,19761012,PEP,83.87500
13856,19761013,PEP,84.75000
13856,19761014,PEP,83.00000
13856,19761015,PEP,82.25000
13856,19761018,PEP,82.25000
13856,19761019,PEP,81.62500
13856,19761020,PEP,81.62500
13856,19761021,PEP,81.62500
13856,19761022,PEP,80.75000
13856,19761025,PEP,80.87500
13856,19761026,PEP,81.75000
13856,19761027,PEP,81.75000
13856,19761028,PEP,82.00000
13856,19761029,PEP,82.62500
13856,19761101,PEP,82.62500
13856,19761103,PEP,82.00000
13856,19761104,PEP,82.12500
13856,19761105,PEP,77.75000
13856,19761108,PEP,77.00000
13856,19761109,PEP,76.25000
13856,19761110,PEP,75.50000
13856,19761111,PEP,77.00000
13856,19761112,PEP,76.50000
13856,19761115,PEP,76.62500
13856,19761116,PEP,77.00000
13856,19761117,PEP,77.37500
13856,19761118,PEP,79.00000
13856,19761119,PEP,79.00000
13856,19761122,PEP,80.12500
13856,19761123,PEP,80.75000
13856,19761124,PEP,81.00000
13856,19761126,PEP,81.75000
13856,19761129,PEP,82.00000
13856,19761130,PEP,81.25000
13856,19761201,PEP,81.62500
13856,19761202,PEP,81.87500
13856,19761203,PEP,82.00000
13856,19761206,PEP,82.50000
13856,19761207,PEP,83.12500
13856,19761208,PEP,83.37500
13856,19761209,PEP,82.00000
13856,19761210,PEP,80.75000
13856,19761213,PEP,79.00000
13856,19761214,PEP,78.87500
13856,19761215,PEP,78.25000
13856,19761216,PEP,77.00000
13856,19761217,PEP,76.50000
13856,19761220,PEP,74.62500
13856,19761221,PEP,75.50000
13856,19761222,PEP,77.25000
13856,19761223,PEP,77.00000
13856,19761227,PEP,78.37500
13856,19761228,PEP,78.50000
13856,19761229,PEP,78.00000
13856,19761230,PEP,78.25000
13856,19761231,PEP,79.62500
13856,19770103,PEP,80.00000
13856,19770104,PEP,79.00000
13856,19770105,PEP,78.37500
13856,19770106,PEP,78.75000
13856,19770107,PEP,78.50000
13856,19770110,PEP,78.75000
13856,19770111,PEP,77.75000
13856,19770112,PEP,77.87500
13856,19770113,PEP,78.75000
13856,19770114,PEP,78.00000
13856,19770117,PEP,77.12500
13856,19770118,PEP,76.50000
13856,19770119,PEP,75.87500
13856,19770120,PEP,75.00000
13856,19770121,PEP,75.00000
13856,19770124,PEP,74.25000
13856,19770125,PEP,74.12500
13856,19770126,PEP,72.37500
13856,19770127,PEP,71.25000
13856,19770128,PEP,71.62500
13856,19770131,PEP,71.75000
13856,19770201,PEP,72.37500
13856,19770202,PEP,72.37500
13856,19770203,PEP,72.37500
13856,19770204,PEP,72.25000
13856,19770207,PEP,73.00000
13856,19770208,PEP,72.62500
13856,19770209,PEP,72.50000
13856,19770210,PEP,72.75000
13856,19770211,PEP,72.25000
13856,19770214,PEP,72.50000
13856,19770215,PEP,72.87500
13856,19770216,PEP,73.50000
13856,19770217,PEP,73.00000
13856,19770218,PEP,73.50000
13856,19770222,PEP,73.50000
13856,19770223,PEP,73.00000
13856,19770224,PEP,71.75000
13856,19770225,PEP,73.37500
13856,19770228,PEP,74.12500
13856,19770301,PEP,75.87500
13856,19770302,PEP,76.25000
13856,19770303,PEP,77.75000
13856,19770304,PEP,75.00000
13856,19770307,PEP,71.75000
13856,19770308,PEP,70.62500
13856,19770309,PEP,68.00000
13856,19770310,PEP,70.62500
13856,19770311,PEP,72.62500
13856,19770314,PEP,73.25000
13856,19770315,PEP,72.75000
13856,19770316,PEP,72.87500
13856,19770317,PEP,73.00000
13856,19770318,PEP,72.75000
13856,19770321,PEP,72.50000
13856,19770322,PEP,72.50000
13856,19770323,PEP,72.00000
13856,19770324,PEP,71.50000
13856,19770325,PEP,71.87500
13856,19770328,PEP,72.00000
13856,19770329,PEP,72.50000
13856,19770330,PEP,71.50000
13856,19770331,PEP,71.25000
13856,19770401,PEP,71.75000
13856,19770404,PEP,71.12500
13856,19770405,PEP,71.37500
13856,19770406,PEP,71.37500
13856,19770407,PEP,72.00000
13856,19770411,PEP,73.00000
13856,19770412,PEP,73.75000
13856,19770413,PEP,73.25000
13856,19770414,PEP,74.50000
13856,19770415,PEP,73.87500
13856,19770418,PEP,73.62500
13856,19770419,PEP,73.37500
13856,19770420,PEP,73.75000
13856,19770421,PEP,73.00000
13856,19770422,PEP,72.12500
13856,19770425,PEP,71.00000
13856,19770426,PEP,70.62500
13856,19770427,PEP,69.37500
13856,19770428,PEP,69.75000
13856,19770429,PEP,69.87500
13856,19770502,PEP,70.75000
13856,19770503,PEP,71.50000
13856,19770504,PEP,71.62500
13856,19770505,PEP,71.62500
13856,19770506,PEP,71.75000
13856,19770509,PEP,72.12500
13856,19770510,PEP,73.62500
13856,19770511,PEP,72.62500
13856,19770512,PEP,72.75000
13856,19770513,PEP,73.00000
13856,19770516,PEP,72.50000
13856,19770517,PEP,71.37500
13856,19770518,PEP,70.75000
13856,19770519,PEP,70.87500
13856,19770520,PEP,70.12500
13856,19770523,PEP,69.50000
13856,19770524,PEP,69.50000
13856,19770525,PEP,69.37500
13856,19770526,PEP,69.50000
13856,19770527,PEP,69.12500
13856,19770531,PEP,22.50000
13856,19770601,PEP,23.25000
13856,19770602,PEP,24.00000
13856,19770603,PEP,24.25000
13856,19770606,PEP,24.12500
13856,19770607,PEP,23.87500
13856,19770608,PEP,24.12500
13856,19770609,PEP,23.75000
13856,19770610,PEP,23.87500
13856,19770613,PEP,23.87500
13856,19770614,PEP,24.25000
13856,19770615,PEP,24.12500
13856,19770616,PEP,24.00000
13856,19770617,PEP,23.25000
13856,19770620,PEP,23.12500
13856,19770621,PEP,23.00000
13856,19770622,PEP,23.37500
13856,19770623,PEP,23.12500
13856,19770624,PEP,23.12500
13856,19770627,PEP,23.12500
13856,19770628,PEP,22.50000
13856,19770629,PEP,22.50000
13856,19770630,PEP,22.50000
13856,19770701,PEP,22.50000
13856,19770705,PEP,22.87500
13856,19770706,PEP,22.87500
13856,19770707,PEP,23.12500
13856,19770708,PEP,23.50000
13856,19770711,PEP,23.50000
13856,19770712,PEP,23.37500
13856,19770713,PEP,23.50000
13856,19770715,PEP,24.00000
13856,19770718,PEP,24.62500
13856,19770719,PEP,25.00000
13856,19770720,PEP,24.87500
13856,19770721,PEP,25.00000
13856,19770722,PEP,25.00000
13856,19770725,PEP,25.12500
13856,19770726,PEP,25.12500
13856,19770727,PEP,24.87500
13856,19770728,PEP,24.37500
13856,19770729,PEP,24.37500
13856,19770801,PEP,24.25000
13856,19770802,PEP,24.25000
13856,19770803,PEP,24.62500
13856,19770804,PEP,24.87500
13856,19770805,PEP,25.37500
13856,19770808,PEP,25.37500
13856,19770809,PEP,25.50000
13856,19770810,PEP,25.62500
13856,19770811,PEP,25.62500
13856,19770812,PEP,25.62500
13856,19770815,PEP,25.87500
13856,19770816,PEP,25.62500
13856,19770817,PEP,25.50000
13856,19770818,PEP,25.62500
13856,19770819,PEP,25.87500
13856,19770822,PEP,26.37500
13856,19770823,PEP,26.87500
13856,19770824,PEP,26.25000
13856,19770825,PEP,26.12500
13856,19770826,PEP,26.12500
13856,19770829,PEP,25.87500
13856,19770830,PEP,25.25000
13856,19770831,PEP,25.37500
13856,19770901,PEP,25.75000
13856,19770902,PEP,25.50000
13856,19770906,PEP,25.62500
13856,19770907,PEP,25.50000
13856,19770908,PEP,25.50000
13856,19770909,PEP,25.50000
13856,19770912,PEP,25.12500
13856,19770913,PEP,25.00000
13856,19770914,PEP,25.12500
13856,19770915,PEP,25.12500
13856,19770916,PEP,25.12500
13856,19770919,PEP,25.12500
13856,19770920,PEP,25.00000
13856,19770921,PEP,24.62500
13856,19770922,PEP,24.37500
13856,19770923,PEP,24.62500
13856,19770926,PEP,24.62500
13856,19770927,PEP,24.62500
13856,19770928,PEP,24.62500
13856,19770929,PEP,24.87500
13856,19770930,PEP,25.37500
13856,19771003,PEP,25.62500
13856,19771004,PEP,26.00000
13856,19771005,PEP,25.87500
13856,19771006,PEP,26.00000
13856,19771007,PEP,25.87500
13856,19771010,PEP,25.75000
13856,19771011,PEP,25.62500
13856,19771012,PEP,25.37500
13856,19771013,PEP,25.37500
13856,19771014,PEP,25.00000
13856,19771017,PEP,25.00000
13856,19771018,PEP,25.25000
13856,19771019,PEP,25.12500
13856,19771020,PEP,25.12500
13856,19771021,PEP,25.25000
13856,19771024,PEP,25.25000
13856,19771025,PEP,25.12500
13856,19771026,PEP,25.12500
13856,19771027,PEP,25.25000
13856,19771028,PEP,25.12500
13856,19771031,PEP,25.12500
13856,19771101,PEP,24.75000
13856,19771102,PEP,24.25000
13856,19771103,PEP,24.37500
13856,19771104,PEP,24.37500
13856,19771107,PEP,24.50000
13856,19771108,PEP,24.25000
13856,19771109,PEP,24.37500
13856,19771110,PEP,25.37500
13856,19771111,PEP,26.25000
13856,19771114,PEP,26.50000
13856,19771115,PEP,26.87500
13856,19771116,PEP,26.50000
13856,19771117,PEP,26.25000
13856,19771118,PEP,26.75000
13856,19771121,PEP,26.50000
13856,19771122,PEP,27.00000
13856,19771123,PEP,27.50000
13856,19771125,PEP,27.75000
13856,19771128,PEP,27.37500
13856,19771129,PEP,26.62500
13856,19771130,PEP,26.25000
13856,19771201,PEP,26.37500
13856,19771202,PEP,26.75000
13856,19771205,PEP,26.87500
13856,19771206,PEP,26.00000
13856,19771207,PEP,26.00000
13856,19771208,PEP,26.12500
13856,19771209,PEP,26.62500
13856,19771212,PEP,26.62500
13856,19771213,PEP,27.12500
13856,19771214,PEP,27.00000
13856,19771215,PEP,26.75000
13856,19771216,PEP,26.87500
13856,19771219,PEP,26.87500
13856,19771220,PEP,27.00000
13856,19771221,PEP,27.00000
13856,19771222,PEP,27.12500
13856,19771223,PEP,27.25000
13856,19771227,PEP,27.75000
13856,19771228,PEP,27.87500
13856,19771229,PEP,28.50000
13856,19771230,PEP,28.00000
13856,19780103,PEP,27.62500
13856,19780104,PEP,27.25000
13856,19780105,PEP,27.00000
13856,19780106,PEP,26.50000
13856,19780109,PEP,26.00000
13856,19780110,PEP,26.00000
13856,19780111,PEP,25.62500
13856,19780112,PEP,25.62500
13856,19780113,PEP,25.75000
13856,19780116,PEP,25.75000
13856,19780117,PEP,26.12500
13856,19780118,PEP,26.75000
13856,19780119,PEP,26.25000
13856,19780120,PEP,25.87500
13856,19780123,PEP,26.00000
13856,19780124,PEP,26.12500
13856,19780125,PEP,26.37500
13856,19780126,PEP,26.00000
13856,19780127,PEP,25.87500
13856,19780130,PEP,25.62500
13856,19780131,PEP,25.75000
13856,19780201,PEP,25.75000
13856,19780202,PEP,25.75000
13856,19780203,PEP,25.87500
13856,19780206,PEP,25.87500
13856,19780207,PEP,26.00000
13856,19780208,PEP,26.00000
13856,19780209,PEP,26.12500
13856,19780210,PEP,26.00000
13856,19780213,PEP,25.25000
13856,19780214,PEP,25.12500
13856,19780215,PEP,25.37500
13856,19780216,PEP,25.12500
13856,19780217,PEP,25.00000
13856,19780221,PEP,24.87500
13856,19780222,PEP,24.62500
13856,19780223,PEP,24.62500
13856,19780224,PEP,25.00000
13856,19780227,PEP,24.87500
13856,19780228,PEP,24.62500
13856,19780301,PEP,24.87500
13856,19780302,PEP,25.00000
13856,19780303,PEP,25.00000
13856,19780306,PEP,24.62500
13856,19780307,PEP,25.00000
13856,19780308,PEP,25.25000
13856,19780309,PEP,25.37500
13856,19780310,PEP,25.62500
13856,19780313,PEP,25.87500
13856,19780314,PEP,25.75000
13856,19780315,PEP,25.75000
13856,19780316,PEP,25.87500
13856,19780317,PEP,25.87500
13856,19780320,PEP,26.50000
13856,19780321,PEP,26.50000
13856,19780322,PEP,26.25000
13856,19780323,PEP,26.25000
13856,19780327,PEP,26.12500
13856,19780328,PEP,26.62500
13856,19780329,PEP,26.37500
13856,19780330,PEP,26.37500
13856,19780331,PEP,26.12500
13856,19780403,PEP,26.12500
13856,19780404,PEP,26.12500
13856,19780405,PEP,26.62500
13856,19780406,PEP,27.12500
13856,19780407,PEP,27.00000
13856,19780410,PEP,27.00000
13856,19780411,PEP,27.25000
13856,19780412,PEP,27.50000
13856,19780413,PEP,27.50000
13856,19780414,PEP,28.00000
13856,19780417,PEP,29.00000
13856,19780418,PEP,28.75000
13856,19780419,PEP,28.62500
13856,19780420,PEP,28.75000
13856,19780421,PEP,28.25000
13856,19780424,PEP,28.87500
13856,19780425,PEP,29.25000
13856,19780426,PEP,28.87500
13856,19780427,PEP,28.62500
13856,19780428,PEP,29.37500
13856,19780501,PEP,29.37500
13856,19780502,PEP,29.75000
13856,19780503,PEP,29.25000
13856,19780504,PEP,29.37500
13856,19780505,PEP,30.25000
13856,19780508,PEP,30.00000
13856,19780509,PEP,30.37500
13856,19780510,PEP,30.37500
13856,19780511,PEP,30.25000
13856,19780512,PEP,31.75000
13856,19780515,PEP,32.00000
13856,19780516,PEP,32.50000
13856,19780517,PEP,32.25000
13856,19780518,PEP,31.87500
13856,19780519,PEP,31.12500
13856,19780522,PEP,31.12500
13856,19780523,PEP,30.37500
13856,19780524,PEP,29.87500
13856,19780525,PEP,29.87500
13856,19780526,PEP,29.75000
13856,19780530,PEP,29.87500
13856,19780531,PEP,30.62500
13856,19780601,PEP,30.50000
13856,19780602,PEP,30.87500
13856,19780605,PEP,32.00000
13856,19780606,PEP,32.25000
13856,19780607,PEP,32.25000
13856,19780608,PEP,32.12500
13856,19780609,PEP,32.00000
13856,19780612,PEP,31.75000
13856,19780613,PEP,31.00000
13856,19780614,PEP,30.50000
13856,19780615,PEP,30.00000
13856,19780616,PEP,30.00000
13856,19780619,PEP,30.00000
13856,19780620,PEP,29.62500
13856,19780621,PEP,29.62500
13856,19780622,PEP,29.50000
13856,19780623,PEP,29.87500
13856,19780626,PEP,29.50000
13856,19780627,PEP,29.25000
13856,19780628,PEP,29.25000
13856,19780629,PEP,29.75000
13856,19780630,PEP,29.75000
13856,19780703,PEP,29.12500
13856,19780705,PEP,28.75000
13856,19780706,PEP,28.62500
13856,19780707,PEP,28.62500
13856,19780710,PEP,28.50000
13856,19780711,PEP,28.75000
13856,19780712,PEP,29.25000
13856,19780713,PEP,29.37500
13856,19780714,PEP,30.25000
13856,19780717,PEP,30.62500
13856,19780718,PEP,30.12500
13856,19780719,PEP,30.62500
13856,19780720,PEP,31.00000
13856,19780721,PEP,30.00000
13856,19780724,PEP,30.00000
13856,19780725,PEP,30.00000
13856,19780726,PEP,30.37500
13856,19780727,PEP,30.37500
13856,19780728,PEP,30.12500
13856,19780731,PEP,30.75000
13856,19780801,PEP,30.87500
13856,19780802,PEP,32.00000
13856,19780803,PEP,33.37500
13856,19780804,PEP,33.25000
13856,19780807,PEP,32.62500
13856,19780808,PEP,32.87500
13856,19780809,PEP,33.00000
13856,19780810,PEP,32.12500
13856,19780811,PEP,31.75000
13856,19780814,PEP,32.00000
13856,19780815,PEP,32.00000
13856,19780816,PEP,32.50000
13856,19780817,PEP,33.00000
13856,19780818,PEP,32.75000
13856,19780821,PEP,32.37500
13856,19780822,PEP,32.12500
13856,19780823,PEP,32.62500
13856,19780824,PEP,32.75000
13856,19780825,PEP,32.50000
13856,19780828,PEP,32.37500
13856,19780829,PEP,31.87500
13856,19780830,PEP,31.62500
13856,19780831,PEP,31.75000
13856,19780901,PEP,31.75000
13856,19780905,PEP,31.37500
13856,19780906,PEP,31.87500
13856,19780907,PEP,31.75000
13856,19780908,PEP,31.87500
13856,19780911,PEP,32.12500
13856,19780912,PEP,31.75000
13856,19780913,PEP,31.62500
13856,19780914,PEP,31.25000
13856,19780915,PEP,30.25000
13856,19780918,PEP,29.87500
13856,19780919,PEP,30.00000
13856,19780920,PEP,29.62500
13856,19780921,PEP,29.00000
13856,19780922,PEP,29.00000
13856,19780925,PEP,29.00000
13856,19780926,PEP,29.12500
13856,19780927,PEP,28.75000
13856,19780928,PEP,28.37500
13856,19780929,PEP,28.50000
13856,19781002,PEP,29.62500
13856,19781003,PEP,29.00000
13856,19781004,PEP,28.87500
13856,19781005,PEP,28.62500
13856,19781006,PEP,28.62500
13856,19781009,PEP,28.50000
13856,19781010,PEP,28.75000
13856,19781011,PEP,28.87500
13856,19781012,PEP,28.87500
13856,19781013,PEP,28.75000
13856,19781016,PEP,28.50000
13856,19781017,PEP,27.37500
13856,19781018,PEP,27.00000
13856,19781019,PEP,26.62500
13856,19781020,PEP,26.25000
13856,19781023,PEP,26.87500
13856,19781024,PEP,26.62500
13856,19781025,PEP,26.37500
13856,19781026,PEP,26.75000
13856,19781027,PEP,25.62500
13856,19781030,PEP,26.62500
13856,19781031,PEP,26.12500
13856,19781101,PEP,27.37500
13856,19781102,PEP,26.12500
13856,19781103,PEP,26.25000
13856,19781106,PEP,26.00000
13856,19781107,PEP,25.50000
13856,19781108,PEP,25.00000
13856,19781109,PEP,25.12500
13856,19781110,PEP,25.12500
13856,19781113,PEP,25.00000
13856,19781114,PEP,25.00000
13856,19781115,PEP,25.25000
13856,19781116,PEP,25.37500
13856,19781117,PEP,25.50000
13856,19781120,PEP,25.87500
13856,19781121,PEP,25.62500
13856,19781122,PEP,26.00000
13856,19781124,PEP,26.50000
13856,19781127,PEP,26.50000
13856,19781128,PEP,26.12500
13856,19781129,PEP,25.75000
13856,19781130,PEP,26.00000
13856,19781201,PEP,26.75000
13856,19781204,PEP,26.50000
13856,19781205,PEP,27.37500
13856,19781206,PEP,27.00000
13856,19781207,PEP,26.62500
13856,19781208,PEP,26.00000
13856,19781211,PEP,26.00000
13856,19781212,PEP,26.00000
13856,19781213,PEP,25.50000
13856,19781214,PEP,25.37500
13856,19781215,PEP,25.12500
13856,19781218,PEP,24.62500
13856,19781219,PEP,25.00000
13856,19781220,PEP,24.62500
13856,19781221,PEP,24.62500
13856,19781222,PEP,25.12500
13856,19781226,PEP,25.50000
13856,19781227,PEP,25.50000
13856,19781228,PEP,25.62500
13856,19781229,PEP,25.62500
13856,19790102,PEP,25.75000
13856,19790103,PEP,25.87500
13856,19790104,PEP,26.62500
13856,19790105,PEP,26.00000
13856,19790108,PEP,26.00000
13856,19790109,PEP,26.50000
13856,19790110,PEP,26.62500
13856,19790111,PEP,26.75000
13856,19790112,PEP,26.75000
13856,19790115,PEP,27.25000
13856,19790116,PEP,26.87500
13856,19790117,PEP,26.37500
13856,19790118,PEP,26.00000
13856,19790119,PEP,26.00000
13856,19790122,PEP,26.00000
13856,19790123,PEP,26.00000
13856,19790124,PEP,25.62500
13856,19790125,PEP,25.87500
13856,19790126,PEP,26.25000
13856,19790129,PEP,25.62500
13856,19790130,PEP,25.50000
13856,19790131,PEP,25.12500
13856,19790201,PEP,24.87500
13856,19790202,PEP,24.62500
13856,19790205,PEP,24.00000
13856,19790206,PEP,23.87500
13856,19790207,PEP,23.87500
13856,19790208,PEP,24.62500
13856,19790209,PEP,24.00000
13856,19790212,PEP,23.62500
13856,19790213,PEP,24.00000
13856,19790214,PEP,24.12500
13856,19790215,PEP,24.12500
13856,19790216,PEP,24.12500
13856,19790220,PEP,24.50000
13856,19790221,PEP,24.50000
13856,19790222,PEP,24.37500
13856,19790223,PEP,24.25000
13856,19790226,PEP,24.00000
13856,19790227,PEP,23.75000
13856,19790228,PEP,23.87500
13856,19790301,PEP,23.75000
13856,19790302,PEP,23.87500
13856,19790305,PEP,24.12500
13856,19790306,PEP,24.25000
13856,19790307,PEP,24.37500
13856,19790308,PEP,24.50000
13856,19790309,PEP,24.37500
13856,19790312,PEP,24.37500
13856,19790313,PEP,24.50000
13856,19790314,PEP,24.75000
13856,19790315,PEP,24.50000
13856,19790316,PEP,24.50000
13856,19790319,PEP,24.50000
13856,19790320,PEP,24.50000
13856,19790321,PEP,25.00000
13856,19790322,PEP,25.37500
13856,19790323,PEP,24.75000
13856,19790326,PEP,24.62500
13856,19790327,PEP,25.00000
13856,19790328,PEP,25.00000
13856,19790329,PEP,25.12500
13856,19790330,PEP,25.12500
13856,19790402,PEP,25.00000
13856,19790403,PEP,25.12500
13856,19790404,PEP,25.00000
13856,19790405,PEP,25.00000
13856,19790406,PEP,25.12500
13856,19790409,PEP,24.75000
13856,19790410,PEP,25.00000
13856,19790411,PEP,24.87500
13856,19790412,PEP,24.25000
13856,19790416,PEP,23.75000
13856,19790417,PEP,24.12500
13856,19790418,PEP,24.25000
13856,19790419,PEP,24.37500
13856,19790420,PEP,24.62500
13856,19790423,PEP,24.50000
13856,19790424,PEP,24.75000
13856,19790425,PEP,25.00000
13856,19790426,PEP,24.87500
13856,19790427,PEP,24.50000
13856,19790430,PEP,24.37500
13856,19790501,PEP,24.25000
13856,19790502,PEP,24.62500
13856,19790503,PEP,24.25000
13856,19790504,PEP,24.00000
13856,19790507,PEP,23.50000
13856,19790508,PEP,23.50000
13856,19790509,PEP,23.37500
13856,19790510,PEP,22.75000
13856,19790511,PEP,22.75000
13856,19790514,PEP,22.75000
13856,19790515,PEP,22.75000
13856,19790516,PEP,22.12500
13856,19790517,PEP,22.62500
13856,19790518,PEP,23.12500
13856,19790521,PEP,23.12500
13856,19790522,PEP,22.87500
13856,19790523,PEP,22.62500
13856,19790524,PEP,22.62500
13856,19790525,PEP,22.62500
13856,19790529,PEP,22.87500
13856,19790530,PEP,22.75000
13856,19790531,PEP,23.25000
13856,19790601,PEP,23.12500
13856,19790604,PEP,23.00000
13856,19790605,PEP,23.75000
13856,19790606,PEP,24.25000
13856,19790607,PEP,24.50000
13856,19790608,PEP,24.12500
13856,19790611,PEP,24.00000
13856,19790612,PEP,23.87500
13856,19790613,PEP,24.00000
13856,19790614,PEP,24.00000
13856,19790615,PEP,24.00000
13856,19790618,PEP,24.00000
13856,19790619,PEP,23.87500
13856,19790620,PEP,23.87500
13856,19790621,PEP,24.12500
13856,19790622,PEP,24.37500
13856,19790625,PEP,23.87500
13856,19790626,PEP,24.37500
13856,19790627,PEP,24.62500
13856,19790628,PEP,25.00000
13856,19790629,PEP,25.37500
13856,19790702,PEP,24.50000
13856,19790703,PEP,24.50000
13856,19790705,PEP,24.50000
13856,19790706,PEP,24.50000
13856,19790709,PEP,24.75000
13856,19790710,PEP,24.50000
13856,19790711,PEP,24.37500
13856,19790712,PEP,24.00000
13856,19790713,PEP,24.50000
13856,19790716,PEP,24.62500
13856,19790717,PEP,24.25000
13856,19790718,PEP,23.87500
13856,19790719,PEP,23.75000
13856,19790720,PEP,23.62500
13856,19790723,PEP,23.75000
13856,19790724,PEP,23.50000
13856,19790725,PEP,24.00000
13856,19790726,PEP,24.87500
13856,19790727,PEP,25.00000
13856,19790730,PEP,25.12500
13856,19790731,PEP,25.75000
13856,19790801,PEP,25.75000
13856,19790802,PEP,26.25000
13856,19790803,PEP,26.75000
13856,19790806,PEP,27.12500
13856,19790807,PEP,27.62500
13856,19790808,PEP,27.62500
13856,19790809,PEP,27.37500
13856,19790810,PEP,27.25000
13856,19790813,PEP,28.12500
13856,19790814,PEP,28.50000
13856,19790815,PEP,28.25000
13856,19790816,PEP,28.50000
13856,19790817,PEP,28.25000
13856,19790820,PEP,28.00000
13856,19790821,PEP,28.12500
13856,19790822,PEP,27.75000
13856,19790823,PEP,27.12500
13856,19790824,PEP,27.00000
13856,19790827,PEP,27.37500
13856,19790828,PEP,27.50000
13856,19790829,PEP,27.50000
13856,19790830,PEP,27.87500
13856,19790831,PEP,27.87500
13856,19790904,PEP,27.75000
13856,19790905,PEP,27.62500
13856,19790906,PEP,27.87500
13856,19790907,PEP,27.75000
13856,19790910,PEP,27.75000
13856,19790911,PEP,27.50000
13856,19790912,PEP,27.62500
13856,19790913,PEP,27.62500
13856,19790914,PEP,27.62500
13856,19790917,PEP,27.50000
13856,19790918,PEP,27.25000
13856,19790919,PEP,27.25000
13856,19790920,PEP,27.62500
13856,19790921,PEP,27.62500
13856,19790924,PEP,27.37500
13856,19790925,PEP,27.50000
13856,19790926,PEP,27.50000
13856,19790927,PEP,28.00000
13856,19790928,PEP,27.87500
13856,19791001,PEP,27.62500
13856,19791002,PEP,27.50000
13856,19791003,PEP,26.50000
13856,19791004,PEP,26.37500
13856,19791005,PEP,26.75000
13856,19791008,PEP,26.75000
13856,19791009,PEP,26.00000
13856,19791010,PEP,25.50000
13856,19791011,PEP,25.62500
13856,19791012,PEP,25.37500
13856,19791015,PEP,25.25000
13856,19791016,PEP,24.87500
13856,19791017,PEP,25.00000
13856,19791018,PEP,25.00000
13856,19791019,PEP,24.50000
13856,19791022,PEP,24.25000
13856,19791023,PEP,24.25000
13856,19791024,PEP,23.62500
13856,19791025,PEP,23.37500
13856,19791026,PEP,23.75000
13856,19791029,PEP,23.87500
13856,19791030,PEP,24.37500
13856,19791031,PEP,23.75000
13856,19791101,PEP,23.50000
13856,19791102,PEP,23.75000
13856,19791105,PEP,24.00000
13856,19791106,PEP,24.37500
13856,19791107,PEP,24.25000
13856,19791108,PEP,24.75000
13856,19791109,PEP,25.00000
13856,19791112,PEP,25.50000
13856,19791113,PEP,25.25000
13856,19791114,PEP,24.87500
13856,19791115,PEP,25.37500
13856,19791116,PEP,25.12500
13856,19791119,PEP,25.37500
13856,19791120,PEP,24.75000
13856,19791121,PEP,24.50000
13856,19791123,PEP,24.62500
13856,19791126,PEP,24.75000
13856,19791127,PEP,25.25000
13856,19791128,PEP,25.12500
13856,19791129,PEP,25.50000
13856,19791130,PEP,25.62500
13856,19791203,PEP,25.37500
13856,19791204,PEP,25.62500
13856,19791205,PEP,25.50000
13856,19791206,PEP,25.37500
13856,19791207,PEP,25.37500
13856,19791210,PEP,25.25000
